show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,primary_genre,duration_minutes,seasons
s612,Movie,The Hidden City 612,Carlos Nair,"Priya Kumar, Maria Rossi, Wei Khan",Canada,08-01-2022,2022,PG-13,122 min,"Independent Movies, Dramas, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in Canada.,2022,January,Independent Movies,122,
s613,Movie,The Broken Promise 613,Unknown,"Elena Müller, John Müller, Priya Smith, Fatima Patel, Hana Rossi, Sara Nair",Egypt,20-06-2015,2011,TV-14,153 min,Horror Movies,A gripping movie exploring themes of survival and identity in Egypt.,2015,June,Horror Movies,153,
s614,TV Show,The Broken Dreams Chronicles 614,Unknown,"John Kumar, Sara Silva, Elena Khan, Priya Tanaka, Maria Nair",Japan,10-12-2015,2014,TV-MA,6 Seasons,"Kids' TV, Reality TV, Docuseries",A gripping tv show exploring themes of survival and identity in Japan.,2015,December,Kids' TV,,6
s615,Movie,The Golden Journey 615,Maria Kumar,"Min Müller, Min Smith, Raj Rossi, Anil Khan",United Kingdom,18-12-2023,2019,TV-14,96 min,Romantic Movies,A gripping movie exploring themes of survival and identity in United Kingdom.,2023,December,Romantic Movies,96,
s616,Movie,The Endless Legacy 616,Tom Rossi,"Tom Silva, Min Kumar, Carlos Tanaka",United States,10-07-2015,2013,TV-Y7,175 min,Dramas,A gripping movie exploring themes of survival and identity in United States.,2015,July,Dramas,175,
s617,TV Show,The Forgotten Rebellion Chronicles 617,Unknown,"Raj Johnson, David Nair, Fatima Costa, Hana Costa, Raj Lee",South Korea,14-11-2024,2024,TV-MA,1 Seasons,Reality TV,A gripping tv show exploring themes of survival and identity in South Korea.,2024,November,Reality TV,,1
s618,Movie,The Wild Dreams 618,Yuki Nair,"Min Silva, Fatima Garcia, Tom Rossi, Carlos Garcia, Raj Khan, Fatima Smith, Carlos Costa",United States,26-07-2017,2016,TV-G,163 min,"Dramas, Comedies, Thrillers",A gripping movie exploring themes of survival and identity in United States.,2017,July,Dramas,163,
s619,TV Show,The Secret Shadows 619,Unknown,"Raj Smith, Yuki Johnson, David Nair, Fatima Nair, Wei Rossi",Unknown,19-06-2024,2022,TV-PG,7 Season,"Docuseries, Romantic TV Shows, TV Mysteries",A gripping tv show exploring themes of survival and identity in South Korea.,2024,June,Docuseries,,7
s620,Movie,The Forgotten Memory 620,Priya Khan,"David Smith, Min Garcia, Fatima Costa, Fatima Khan, Elena Garcia, Carlos Müller, Wei Garcia",United Kingdom,02-08-2021,2020,TV-14,115 min,"Independent Movies, Documentaries",A gripping movie exploring themes of survival and identity in United Kingdom.,2021,August,Independent Movies,115,
s621,Movie,The Lost Shadows 621,Anil Patel,"Anil Park, Fatima Khan, Raj Müller, Sara Patel",Australia,08-01-2014,2009,R,84 min,"Dramas, Action & Adventure, Children & Family Movies",A gripping movie exploring themes of survival and identity in Australia.,2014,January,Dramas,84,
s622,TV Show,The Dark Journey 622,Unknown,"John Patel, Priya Tanaka, Hana Lee, Sara Nair, Aisha Smith, Aisha Khan",United States,08-10-2022,2021,R,6 Seasons,Reality TV,A gripping tv show exploring themes of survival and identity in United States.,2022,October,Reality TV,,6
s623,Movie,The Dark Storm 623,Wei Lee,"Yuki Garcia, Raj Smith, Hana Costa",Canada,11-06-2021,2020,PG-13,122 min,"Romantic Movies, Children & Family Movies, Horror Movies",A gripping movie exploring themes of survival and identity in Canada.,2021,June,Romantic Movies,122,
s624,TV Show,The Wild Shadows Chronicles 624,Unknown,"Tom Costa, Priya Smith, Carlos Johnson, Aisha Patel",United States,25-12-2024,2023,TV-G,6 Seasons,"TV Mysteries, TV Dramas",A gripping tv show exploring themes of survival and identity in United States.,2024,December,TV Mysteries,,6
s625,Movie,The Lost Rebellion 625,Yuki Tanaka,"Carlos Costa, Sara Tanaka, Min Lee, John Park, Carlos Rossi",Mexico,16-10-2024,2023,R,154 min,"Independent Movies, Children & Family Movies, Romantic Movies",A gripping movie exploring themes of survival and identity in Mexico.,2024,October,Independent Movies,154,
s626,Movie,The Golden City 626,Carlos Rossi,"Carlos Johnson, Maria Patel, Carlos Costa, Aisha Müller, Maria Johnson, Fatima Costa",Australia,03-06-2023,2020,TV-MA,115 min,"Independent Movies, Comedies, Romantic Movies",A gripping movie exploring themes of survival and identity in Australia.,2023,June,Independent Movies,115,
s627,Movie,The Wild Empire 627,Elena Müller,"Wei Rossi, Raj Garcia, John Silva, Fatima Costa",Canada,04-06-2025,2024,R,80 min,"Thrillers, Independent Movies",A gripping movie exploring themes of survival and identity in Canada.,2025,June,Thrillers,80,
s628,Movie,The Wild Kingdom 628,Raj Park,"Priya Garcia, Tom Silva, Sara Garcia, Tom Park",United States,24-08-2017,2016,TV-14,82 min,Dramas,A gripping movie exploring themes of survival and identity in United States.,2017,August,Dramas,82,
s629,Movie,The Silent Empire 629,Anil Smith,"Min Silva, Min Park, Aisha Khan, Elena Park, Maria Park",France,10-12-2022,2018,TV-Y,85 min,"Romantic Movies, Comedies",A gripping movie exploring themes of survival and identity in France.,2022,December,Romantic Movies,85,
s630,Movie,The Forgotten Storm 630,Sara Müller,"Tom Lee, Min Garcia, Fatima Costa, John Tanaka, Yuki Rossi, David Kumar",United States,27-10-2019,2019,TV-14,135 min,Action & Adventure,A gripping movie exploring themes of survival and identity in United States.,2019,October,Action & Adventure,135,
s631,Movie,The Dark Dreams 631,Wei Garcia,"Hana Silva, Fatima Johnson, David Smith",India,19-09-2013,2011,TV-Y7,135 min,"Horror Movies, Romantic Movies",A gripping movie exploring themes of survival and identity in India.,2013,September,Horror Movies,135,
s632,Movie,The Wild Kingdom 632,Wei Khan,"John Tanaka, Fatima Garcia, John Tanaka, Wei Kumar, Anil Patel",Japan,04-03-2024,2022,TV-14,106 min,"Children & Family Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in Japan.,2024,March,Children & Family Movies,106,
s633,TV Show,The Silent Dreams 633,Unknown,"Aisha Park, Min Patel, Maria Nair, Min Khan, John Park, John Rossi, Aisha Rossi",United States,16-01-2018,2018,TV-Y7,1 Seasons,Docuseries,A gripping tv show exploring themes of survival and identity in United States.,2018,January,Docuseries,,1
s634,TV Show,The Eternal Horizon Chronicles 634,Unknown,"David Garcia, David Khan, Min Müller",United States,22-12-2025,2020,TV-MA,2 Seasons,Kids' TV,A gripping tv show exploring themes of survival and identity in United States.,2025,December,Kids' TV,,2
s635,TV Show,The Eternal Kingdom Chronicles 635,Unknown,"Hana Nair, Anil Müller, Raj Tanaka, Maria Johnson, Tom Nair",United States,23-12-2020,2019,TV-MA,6 Season,"TV Comedies, Reality TV",A gripping tv show exploring themes of survival and identity in United States.,2020,December,TV Comedies,,6
s636,Movie,The Forgotten Kingdom 636,Hana Müller,"Hana Kumar, Aisha Smith, Elena Patel",United States,16-05-2023,2021,TV-MA,89 min,"Action & Adventure, Children & Family Movies",A gripping movie exploring themes of survival and identity in United States.,2023,May,Action & Adventure,89,
s637,Movie,The Dark Storm 637,Unknown,"Elena Patel, Wei Khan, Carlos Khan, Elena Rossi, Tom Johnson",United Kingdom,06-12-2020,2017,R,74 min,"Horror Movies, Thrillers",A gripping movie exploring themes of survival and identity in United Kingdom.,2020,December,Horror Movies,74,
s638,TV Show,The Lost Legacy Chronicles 638,Unknown,"Min Lee, Carlos Müller, Aisha Smith, Wei Rossi, David Müller, John Lee",France,10-08-2014,2012,TV-MA,2 Seasons,Docuseries,A gripping tv show exploring themes of survival and identity in France.,2014,August,Docuseries,,2
s639,Movie,The Secret Rebellion 639,Raj Khan,"Hana Nair, Aisha Kumar, David Khan, David Silva, Tom Costa",South Korea,27-08-2021,2020,R,173 min,"Sci-Fi & Fantasy, Thrillers",A gripping movie exploring themes of survival and identity in South Korea.,2021,August,Sci-Fi & Fantasy,173,
s640,Movie,The Hidden Rebellion 640,Unknown,"Aisha Tanaka, Wei Patel, Hana Costa, John Johnson, David Garcia, Raj Park",United States,09-07-2026,2025,TV-14,76 min,"Children & Family Movies, Documentaries",A gripping movie exploring themes of survival and identity in United States.,2026,July,Children & Family Movies,76,
s641,Movie,The Lost Kingdom 641,Unknown,"Hana Lee, Hana Garcia, Tom Nair",France,25-02-2021,2021,TV-Y,160 min,"Romantic Movies, Independent Movies",A gripping movie exploring themes of survival and identity in France.,2021,February,Romantic Movies,160,
s642,TV Show,The Broken Memory 642,Unknown,"Carlos Kumar, Anil Nair, Raj Costa, John Patel, Tom Costa, Elena Kumar, Wei Khan",United States,26-05-2017,2015,TV-Y7,3 Seasons,"TV Action & Adventure, Kids' TV",A gripping tv show exploring themes of survival and identity in United States.,2017,May,TV Action & Adventure,,3
s643,Movie,The Lost Journey 643,Maria Nair,"Priya Smith, Priya Patel, Aisha Kumar, Raj Park, Maria Smith",Germany,08-12-2026,2022,TV-MA,74 min,"Comedies, Thrillers",A gripping movie exploring themes of survival and identity in Germany.,2026,December,Comedies,74,
s644,Movie,The Endless Storm 644,Raj Khan,"Min Tanaka, John Khan, Elena Silva, Yuki Silva, Priya Tanaka",India,07-07-2026,2025,TV-14,176 min,"Horror Movies, Romantic Movies, Thrillers",A gripping movie exploring themes of survival and identity in India.,2026,July,Horror Movies,176,
s645,TV Show,The Eternal Dreams 645,Unknown,"Sara Costa, John Rossi, Carlos Johnson, Raj Silva, Carlos Rossi, Sara Rossi",India,16-05-2026,2024,PG-13,5 Seasons,"TV Dramas, Anime Series",A gripping tv show exploring themes of survival and identity in India.,2026,May,TV Dramas,,5
s646,Movie,The Secret Dreams 646,Elena Johnson,"Priya Garcia, Tom Johnson, Elena Patel, Carlos Kumar",Japan,05-06-2022,2020,TV-14,173 min,"Comedies, Sci-Fi & Fantasy, Action & Adventure",A gripping movie exploring themes of survival and identity in Japan.,2022,June,Comedies,173,
s647,TV Show,The Wild Empire 647,Unknown,"Aisha Nair, Raj Khan, Hana Costa, Elena Patel, Elena Lee, Carlos Lee, Min Park",United States,10-07-2024,2023,TV-14,6 Seasons,Romantic TV Shows,A gripping tv show exploring themes of survival and identity in United States.,2024,July,Romantic TV Shows,,6
s648,TV Show,The Last Shadows Chronicles 648,Unknown,"Wei Patel, John Garcia, Hana Rossi",United States,03-12-2021,2021,TV-PG,2 Seasons,"TV Comedies, TV Action & Adventure, Crime TV Shows",A gripping tv show exploring themes of survival and identity in United States.,2021,December,TV Comedies,,2
s649,Movie,The Dark Journey 649,Aisha Silva,"Yuki Smith, Aisha Khan, Fatima Patel",South Korea,16-07-2018,2016,TV-MA,91 min,"Independent Movies, Children & Family Movies, Action & Adventure",A gripping movie exploring themes of survival and identity in South Korea.,2018,July,Independent Movies,91,
s650,TV Show,The Secret Horizon 650,Unknown,"Sara Patel, Fatima Rossi, Min Tanaka, David Park, Maria Garcia, Elena Kumar, David Silva",Spain,19-06-2009,2009,TV-MA,3 Seasons,"Reality TV, Kids' TV",A gripping tv show exploring themes of survival and identity in Spain.,2009,June,Reality TV,,3
s651,Movie,The Dark Memory 651,Unknown,"Anil Johnson, Min Johnson, Wei Smith",United States,10-01-2012,2012,PG-13,159 min,Documentaries,A gripping movie exploring themes of survival and identity in United States.,2012,January,Documentaries,159,
s652,Movie,The Silent Dreams 652,Aisha Johnson,"Sara Johnson, Tom Khan, Hana Smith, Maria Smith, Hana Khan",Japan,08-09-2015,2013,PG,114 min,"Dramas, Documentaries, Horror Movies",A gripping movie exploring themes of survival and identity in Japan.,2015,September,Dramas,114,
s653,TV Show,The Hidden Legacy 653,Unknown,"Elena Tanaka, Wei Kumar, Carlos Tanaka, Priya Costa, Maria Garcia, Wei Rossi, Raj Lee",Australia,04-10-2026,2025,TV-MA,3 Seasons,"TV Mysteries, Docuseries",A gripping tv show exploring themes of survival and identity in Australia.,2026,October,TV Mysteries,,3
s654,Movie,The Eternal Dreams 654,John Tanaka,"Tom Silva, Tom Park, Elena Lee, Yuki Nair, David Patel, Priya Johnson, Hana Garcia",Spain,26-09-2026,2023,TV-MA,126 min,"Children & Family Movies, Romantic Movies",A gripping movie exploring themes of survival and identity in Spain.,2026,September,Children & Family Movies,126,
s655,Movie,The Dark Promise 655,Fatima Müller,"Aisha Müller, Sara Garcia, Raj Nair",Nigeria,05-12-2025,2021,TV-14,177 min,"Independent Movies, Children & Family Movies",A gripping movie exploring themes of survival and identity in Nigeria.,2025,December,Independent Movies,177,
s656,TV Show,The Dark Dreams 656,Unknown,"Wei Park, Raj Tanaka, Min Lee, Hana Kumar, Yuki Lee",Nigeria,12-11-2024,2024,PG-13,7 Seasons,"Reality TV, Kids' TV, TV Action & Adventure",A gripping tv show exploring themes of survival and identity in Nigeria.,2024,November,Reality TV,,7
s657,Movie,The Silent Promise 657,Tom Kumar,"Fatima Müller, Anil Johnson, Raj Nair, Elena Johnson, Min Rossi",Japan,01-09-2019,2017,TV-14,147 min,"Dramas, Horror Movies",A gripping movie exploring themes of survival and identity in Japan.,2019,September,Dramas,147,
s658,Movie,The Secret Memory 658,Unknown,"Wei Nair, Maria Smith, Aisha Nair, John Kumar",Japan,28-12-2025,2025,PG,152 min,"Comedies, Dramas, Romantic Movies",A gripping movie exploring themes of survival and identity in Japan.,2025,December,Comedies,152,
s659,Movie,The Broken Storm 659,Hana Müller,"Raj Lee, David Park, Wei Johnson, Sara Patel, Raj Müller, Tom Silva, Anil Smith",United Kingdom,02-12-2010,2009,TV-PG,110 min,Independent Movies,A gripping movie exploring themes of survival and identity in United Kingdom.,2010,December,Independent Movies,110,
s660,Movie,The Dark Promise 660,Fatima Johnson,"Aisha Garcia, Raj Khan, Fatima Patel, Sara Smith",United Kingdom,24-03-2010,2010,PG-13,104 min,Action & Adventure,A gripping movie exploring themes of survival and identity in United Kingdom.,2010,March,Action & Adventure,104,
s661,Movie,The Eternal Shadows 661,Priya Smith,"Wei Park, Priya Garcia, David Johnson",Japan,27-10-2019,2017,TV-MA,159 min,Sci-Fi & Fantasy,A gripping movie exploring themes of survival and identity in Japan.,2019,October,Sci-Fi & Fantasy,159,
s662,Movie,The Forgotten City 662,Carlos Khan,"Maria Khan, Anil Silva, Yuki Garcia, Fatima Garcia",Germany,26-03-2025,2025,TV-Y,71 min,Romantic Movies,A gripping movie exploring themes of survival and identity in Germany.,2025,March,Romantic Movies,71,
s663,TV Show,The Wild Promise Chronicles 663,Unknown,"Fatima Park, Min Khan, Priya Rossi, Sara Johnson, Sara Lee",Unknown,08-07-2015,2014,TV-MA,4 Seasons,Crime TV Shows,A gripping tv show exploring themes of survival and identity in South Korea.,2015,July,Crime TV Shows,,4
s664,TV Show,The Last Storm 664,Unknown,"Sara Müller, Yuki Tanaka, David Park, Fatima Smith, Hana Khan, Hana Rossi",United Kingdom,22-11-2025,2021,TV-14,3 Season,"TV Action & Adventure, Crime TV Shows, Kids' TV",A gripping tv show exploring themes of survival and identity in United Kingdom.,2025,November,TV Action & Adventure,,3
s665,Movie,The Eternal Horizon 665,Unknown,"Anil Lee, John Müller, Sara Nair, Raj Garcia, Aisha Rossi, David Lee",Australia,21-11-2025,2023,TV-MA,93 min,"Action & Adventure, Children & Family Movies",A gripping movie exploring themes of survival and identity in Australia.,2025,November,Action & Adventure,93,
s666,TV Show,The Broken Dreams 666,Unknown,"Min Costa, Min Johnson, Aisha Park",Germany,12-03-2022,2022,TV-14,5 Seasons,"Reality TV, Crime TV Shows",A gripping tv show exploring themes of survival and identity in Germany.,2022,March,Reality TV,,5
s667,TV Show,The Wild Legacy 667,Unknown,"John Silva, Aisha Costa, Fatima Johnson, Tom Johnson",Mexico,12-12-2018,2014,TV-MA,6 Seasons,"TV Action & Adventure, Docuseries, TV Dramas",A gripping tv show exploring themes of survival and identity in Mexico.,2018,December,TV Action & Adventure,,6
s668,TV Show,The Secret Shadows 668,Unknown,"Priya Khan, Maria Costa, Sara Rossi",India,20-05-2022,2021,R,4 Seasons,Romantic TV Shows,A gripping tv show exploring themes of survival and identity in India.,2022,May,Romantic TV Shows,,4
s669,TV Show,The Dark Shadows Chronicles 669,Unknown,"Carlos Nair, Hana Silva, Priya Park, Carlos Garcia",Mexico,05-11-2026,2023,TV-MA,4 Seasons,"Docuseries, TV Comedies",A gripping tv show exploring themes of survival and identity in Mexico.,2026,November,Docuseries,,4
s670,Movie,The Last Rebellion 670,Tom Park,"Elena Müller, Tom Nair, Min Park, Carlos Costa",United Kingdom,06-08-2020,2019,TV-MA,114 min,Children & Family Movies,A gripping movie exploring themes of survival and identity in United Kingdom.,2020,August,Children & Family Movies,114,
s671,Movie,The Dark City 671,Yuki Nair,"Tom Patel, Priya Lee, Elena Müller, Raj Tanaka, Wei Costa, Carlos Lee",United States,11-03-2008,2008,TV-PG,167 min,Thrillers,A gripping movie exploring themes of survival and identity in United States.,2008,March,Thrillers,167,
s672,TV Show,The Silent Rebellion 672,Unknown,"Elena Tanaka, Anil Tanaka, Yuki Silva, Priya Lee",United States,27-09-2021,2021,TV-14,1 Seasons,Kids' TV,A gripping tv show exploring themes of survival and identity in United States.,2021,September,Kids' TV,,1
s673,TV Show,The Silent City Chronicles 673,Unknown,"Wei Garcia, Tom Müller, John Rossi, Priya Lee, John Müller, Tom Costa",Brazil,10-03-2015,2014,TV-MA,5 Seasons,"Anime Series, TV Dramas, Docuseries",A gripping tv show exploring themes of survival and identity in Brazil.,2015,March,Anime Series,,5
